_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
63cf949ed4b356043f61a3f4||114.4|88.37|137.6|86.17|143,12,3,4|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548382000
63cf948dd4b356043f61a382||102.33|93.66|111.93|77.22|128,4,0,5|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674548365000
63cf947dd4b356043f61a323||104|92.76|120|68.21|130,5,1,0|time|15|-1|1|15|0|11.32|false|false|english|none|normal|false|false|false||1674548349000
63cf9460d4b356043f61a24c||113.6|96|118.4|71.95|142,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548320000
63cf9440d4b356043f61a180||112|94.74|121.6|74.55|140,4,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548288000
63cf9430d4b356043f61a110||104|95.68|109.6|81.32|130,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548272000
63cf941fd4b356043f61a0a4||112|93.42|116.8|80.64|140,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548255000
63cf940fd4b356043f61a037||104.8|92.72|108.8|80.99|131,1,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548239000
63cf93ffd4b356043f619fd1||120.8|98.08|124.8|79.89|151,2,0,0|time|15|-1|4|15|0|4.16|false|false|english|none|normal|false|false|false||1674548223000
63cf93d5d4b356043f619eba||131.91|100|131.91|84.08|165,0,0,0|time|15|-1|1|15.01|0|1.01|false|false|english|none|normal|false|false|false||1674548181000
63cf93a7d4b356043f619d55||108|98.6|108|74.35|135,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548135000
63cf9396d4b356043f619cde||99.2|93.43|99.2|75.4|124,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548118000
63cf9386d4b356043f619c67||101.6|92.31|101.6|71.12|127,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548102000
63cf9377d4b356043f5eef07||115.2|96.73|115.2|74.89|144,0,0,0|time|15|-1|1|15|0|4.19|false|false|english|none|normal|false|false|false||1674548086000
63cf935fd4b356043f5c410f||112|95.92|112|82.84|140,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674548063000
63cf9340d4b356043f5c4036||120|98.68|120|79.34|150,0,0,0|time|15|-1|2|15|0|19.93|false|false|english|none|normal|false|false|false||1674548032000
63cf931ad4b356043f5c3f45||97.6|92.65|104|64.11|122,3,2,0|time|15|-1|1|15|0|1.32|false|false|english|none|normal|false|false|false||1674547994000
63cf9307d4b356043f5c3ed6||115.2|94.19|120|82.1|144,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547975000
63cf92f6d4b356043f5c3e49||106.4|90.79|121.6|81.67|133,8,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547958000
63cf92e6d4b356043f5c3dd7||101.6|95.07|112|70.16|127,4,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547942000
63cf92d6d4b356043f5c3d50||104.8|97.1|108.8|76.45|131,0,1,0|time|15|-1|2|15|0|23.71|false|false|english|none|normal|false|false|false||1674547926000
63cf92acd4b356043f5c3c21||109.6|95.89|114.4|75.84|137,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547884000
63cf929cd4b356043f5c3bb2||112.8|97.95|112.8|80.34|141,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547868000
63cf927cd4b356043f5c3ac7||108.8|95.27|117.6|83.5|136,2,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547836000
63cf926cd4b356043f5c3a43||108|95.83|113.6|75.41|135,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547820000
63cf925bd4b356043f5c39d9||91.14|95.24|99.93|78.35|114,1,2,0|time|15|-1|1|15.01|0|5.48|false|false|english|none|normal|false|false|false||1674547803000
63cf9241d4b356043f5c3927||102.4|92.57|116.8|76.63|128,4,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547777000
63cf9231d4b356043f5c38b0||96.8|96.18|101.6|77.69|121,0,1,0|time|15|-1|1|15|0|12.83|false|false|english|none|normal|false|false|false||1674547761000
63cf9213d4b356043f5c37c6||94.4|95.2|94.4|69.75|118,0,0,0|time|15|-1|1|15|0|6.07|false|false|english|none|normal|false|false|false||1674547731000
63cf91f6d4b356043f5c36fc||96|89.05|105.6|76.06|120,7,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547702000
63cf91e5d4b356043f5c3684||103.2|97.04|107.2|83.27|129,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547685000
63cf91d5d4b356043f5c3612||110.4|97.28|117.6|80.93|138,0,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547669000
63cf91c5d4b356043f5c35a3||104|93.24|118.4|83.5|130,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547653000
63cf91b5d4b356043f5c3536||116.8|98.66|119.2|80.05|146,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674547637000
63cf6733d4b356043f1adc78||103.2|93.92|118.4|78.15|129,4,2,0|time|15|-1|1|15|0|4.34|false|false|english|none|normal|false|false|false||1674536755000
63cf671cd4b356043f1adbcc||89.6|89.31|101.6|70.3|112,7,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536732000
63cf6701d4b356043f1adaec||108|95.83|112.8|74.83|135,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536705000
63cf66f1d4b356043f1ada80||99.2|93.75|115.2|77.24|124,6,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536689000
63cf66e0d4b356043f1ada16||105.6|91.95|119.2|73.12|132,7,2,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536672000
63cf66d0d4b356043f1ad99a||95.2|93.38|105.6|74.38|119,4,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536656000
63cf66bfd4b356043f1ad92c||94.4|90.65|108|77.9|118,5,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536639000
63cf66a5d4b356043f1ad883||83.2|83.67|116.8|70.38|104,14,2,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536613000
63cf6694d4b356043f1ad811||97.6|92.86|111.2|75.36|122,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536596000
63cf6684d4b356043f1ad7a1||108.8|93.04|125.6|80.43|136,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536580000
63cf6673d4b356043f1ad734||95.2|94.03|104.8|71.55|119,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536563000
63cf6663d4b356043f1ad6d2||109.6|96.58|115.2|76.43|137,3,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536547000
63cf6653d4b356043f1ad65b||105.6|98.52|105.6|70.75|132,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536531000
63cf6642d4b356043f1ad600||98.4|93.43|109.6|79.28|123,5,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536514000
63cf6632d4b356043f1ad586||91.2|91.79|104.8|69.29|114,5,0,0|time|15|-1|1|15|0|0.05|false|false|english|none|normal|false|false|false||1674536498000
63cf65e3d4b356043f1ad394||103.2|100|103.2|80.18|129,0,0,0|time|15|-1|2|15|0|7.66|false|false|english|none|normal|false|false|false||1674536419000
63cf65c8d4b356043f182611||106.4|97.1|109.6|79.68|133,2,0,1|time|15|-1|1|15|0|1.23|false|false|english|none|normal|false|false|false||1674536392000
63cf657ad4b356043f157677||108.8|97.92|115.2|71.08|136,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536314000
63cf656ad4b356043f1575fc||83.2|87.68|108|73.61|104,8,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536298000
63cf655ad4b356043f157580||97.6|91.55|110.4|74.45|122,5,0,2|time|15|-1|1|15|0|4.42|false|false|english|none|normal|false|false|false||1674536282000
63cf6544d4b356043f1574d5||114.4|98.67|120|87.89|143,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536260000
63cf6514d4b356043f157373||106.4|92.76|121.6|83.94|133,7,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536212000
63cf6502d4b356043f1572f7||103.2|95.21|115.2|89.08|129,3,1,0|time|15|-1|2|15|0|1.53|false|false|english|none|normal|false|false|false||1674536194000
63cf64c3d4b356043f15712d||96|92.75|109.6|71.88|120,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536131000
63cf64b2d4b356043f1570bd||91.2|90.44|107.2|76.02|114,6,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674536114000
63cf6484d4b356043f156f70||112|91.36|128.8|89.74|140,8,2,0|time|15|-1|1|15|0|12.96|false|false|english|none|normal|false|false|false||1674536068000
63cf6466d4b356043f156e84||109.6|95.89|115.2|74.7|137,2,1,0|time|15|-1|1|15|0|2.38|false|false|english|none|normal|false|false|false||1674536038000
63cf6453d4b356043f156def||116|98.67|120|84.51|145,0,1,0|time|15|-1|1|15|0|6.19|false|false|english|none|normal|false|false|false||1674536019000
63cf643ad4b356043f156d33||101.6|97.73|101.6|65.49|127,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535994000
63cf63fdd4b356043f156b80||97.6|88.97|114.4|81.24|122,8,3,0|time|15|-1|2|15|0|11.88|false|false|english|none|normal|false|false|false||1674535933000
63cf63ded4b356043f156ab3||101.6|93.57|108|76.31|127,2,1,0|time|15|-1|1|15|0|1.31|false|false|english|none|normal|false|false|false||1674535902000
63cf63cbd4b356043f156a20||124.72|98.14|128.71|89.53|156,2,0,0|time|15|-1|1|15.01|0|1.98|false|false|english|none|normal|false|false|false||1674535883000
63cf6386d4b356043f156839||111.2|97.26|116|88.46|139,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535814000
63cf6376d4b356043f1567ce||98.4|90.78|109.6|69.22|123,5,2,0|time|15|-1|2|15|0|11.97|false|false|english|none|normal|false|false|false||1674535798000
63cf6331d4b356043f1565f0||107.2|95.14|111.2|69.62|134,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535729000
63cf6317d4b356043f156541||111.2|96|120|90.34|139,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535703000
63cf6306d4b356043f1564c5||99.2|97.64|99.2|70.48|124,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535686000
63cf62cad4b356043f1562fb||108.8|98.59|113.6|78.92|136,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535626000
63cf62b9d4b356043f15628b||92.8|95.16|92.8|63.46|116,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535609000
63cf62a9d4b356043f156201||108.8|97.84|108.8|67.4|136,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674535593000
63cf627ed4b356043f1560c9||114.4|96.67|119.2|72.68|143,2,1,0|time|15|-1|1|15|0|1.26|false|false|english|none|normal|false|false|false||1674535550000
63cf626ad4b356043f156028||119.2|94.55|132|86.31|149,6,0,0|time|15|-1|2|15|0|17.49|false|false|english|none|normal|false|false|false||1674535530000
63cf5dd3d4b356043f0a8a94||100|91.55|112.8|77.55|125,7,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534355000
63cf5dc2d4b356043f0a8a0b||93.6|94.49|93.6|60.76|117,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534338000
63cf5d8dd4b356043f0a887b||114.4|95.06|128.8|76.05|143,1,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534285000
63cf5d7cd4b356043f0a8801||104|93.84|112.8|66.15|130,2,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534268000
63cf5d6bd4b356043f0a876d||109.6|98.56|109.6|75.25|137,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534251000
63cf5d5bd4b356043f0a86f6||98.4|94.89|109.6|76.73|123,4,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534235000
63cf5d4ad4b356043f0a866b||100.8|94.2|110.4|86.14|126,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534218000
63cf5d3ad4b356043f0a85f2||92|92.37|100.8|71.81|115,4,0,0|time|15|-1|4|15|0|22.36|false|false|english|none|normal|false|false|false||1674534202000
63cf5d0ed4b356043f0a84b3||82.4|86.36|102.4|72.42|103,5,4,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534158000
63cf5cfdd4b356043f0a8444||94.4|92.75|109.6|79.68|118,4,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534141000
63cf5cedd4b356043f0a83c0||105.6|97.87|112.8|83.16|132,2,0,0|time|15|-1|1|15|0|13.39|false|false|english|none|normal|false|false|false||1674534125000
63cf5cced4b356043f0a82f2||104|95.14|114.4|77.89|130,2,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674534094000
63cf5c4dd4b356043f0a7f8c||92|91.67|101.6|73.37|115,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674533965000
63cf5c3dd4b356043f0a7f14||98.4|94.12|107.2|80.08|123,2,2,0|time|15|-1|1|15|0|14.97|false|false|english|none|normal|false|false|false||1674533949000
63cf5c1dd4b356043f0a7e2d||92|95.2|96.8|69.75|115,1,1,0|time|15|-1|4|15|0|14.94|false|false|english|none|normal|false|false|false||1674533917000
63cf5bf5d4b356043f0a7d20||97.6|90.48|117.6|80.57|122,7,3,0|time|15|-1|1|15|0|6.45|false|false|english|none|normal|false|false|false||1674533877000
63cf538ad4b356043ffa33d0||93.6|98.32|93.6|75.02|117,0,0,0|time|15|-1|3|15|0|17.7|false|false|english|none|normal|false|false|false||1674531722000
63cf5365d4b356043ffa32cc||102.4|93.48|107.2|68.7|128,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674531685000
63cf5355d4b356043ffa326a||115.2|97.99|119.2|86.02|144,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674531669000
63cf4849d4b356043fe9d7ef||119.92|96.79|124.72|87.94|150,3,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674528841000
63cf473dd4b356043fe9d1e2||100|95.56|105.6|81.41|125,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674528573000
63cf472dd4b356043fe9d17c||90.4|89.86|110.4|77.83|113,9,1,0|time|15|-1|1|15|0|1.53|false|false|english|none|normal|false|false|false||1674528557000
63cf4207d4b356043fdefb51||110.4|93.46|122.4|86.04|138,7,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674527239000
63cf41f6d4b356043fdefadf||108|98.55|108|78.92|135,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674527222000
63cf41c4d4b356043fdef96a||108.8|92.5|126.4|81.04|136,4,3,0|time|15|-1|1|15|0|13.03|false|false|english|none|normal|false|false|false||1674527172000
63cf4199d4b356043fdef857||120.8|96.84|125.6|77.84|151,2,1,0|time|15|-1|2|15|0|26.6|false|false|english|none|normal|false|false|false||1674527129000
63cf403cd4b356043fdeef90||112|92.31|124.8|87.94|140,9,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526780000
63cf402cd4b356043fdeef2b||97.6|87.42|125.6|79.68|122,10,3,2|time|15|-1|1|15|0|1.41|false|false|english|none|normal|false|false|false||1674526764000
63cf4003d4b356043fdeee1e||117.6|95.51|120.8|78.13|147,3,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526723000
63cf3ff2d4b356043fdeeda0||111.2|97.96|116|83.67|139,0,1,0|time|15|-1|1|15|0|4.56|false|false|english|none|normal|false|false|false||1674526706000
63cf3fddd4b356043fdeecfc||124.72|98.17|131.11|89.2|156,2,0,0|time|15|-1|2|15.01|0|11.66|false|false|english|none|normal|false|false|false||1674526685000
63cf3f99d4b356043fdeeb1d||112.8|98.61|114.4|70.59|141,1,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526617000
63cf3f77d4b356043fdeea3a||124.8|98.73|124.8|76.78|156,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526583000
63cf3f66d4b356043fdee9e1||121.6|95.78|132.8|84.36|152,4,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526566000
63cf3f56d4b356043fdee988||108.8|97.93|115.2|73.38|136,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526550000
63cf3f46d4b356043fdee918||110.4|96|118.4|82.11|138,1,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526534000
63cf3f21d4b356043fdc3b8a||116|93.87|128.8|81.33|145,6,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526497000
63cf3ef9d4b356043fd98d4e||96|93.98|104|79.88|120,3,1,0|time|15|-1|1|15|0|3.75|false|false|english|none|normal|false|false|false||1674526457000
63cf3ee4d4b356043fd98cc3||97.53|93.53|102.33|77.55|122,2,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674526436000
63cf3ed4d4b356043fd98c40||110.4|97.96|117.6|81.3|138,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526420000
63cf3ec4d4b356043fd98be2||104.8|93.38|120.8|88.26|131,5,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526404000
63cf3eb3d4b356043fd98b67||120|97.44|124|83.61|150,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526387000
63cf3ea3d4b356043fd98af3||104|96.3|104|67.04|130,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526371000
63cf3e93d4b356043fd98a6f||103.2|95.74|108.8|63|129,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526354000
63cf3e82d4b356043fd989ff||103.13|89.93|115.92|76.62|129,8,2,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674526338000
63cf3e46d4b356043fd98868||124.8|100|124.8|90.19|156,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526278000
63cf3e36d4b356043fd987fa||106.4|91.14|125.6|79.24|133,4,5,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526262000
63cf3e25d4b356043fd9877e||99.13|94.74|103.13|70.63|124,2,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674526245000
63cf3e15d4b356043fd98700||111.2|93.51|122.4|80.37|139,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526229000
63cf3e05d4b356043fd98688||112|98.62|116|81.24|140,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526213000
63cf3df4d4b356043fd98613||116.8|98.01|120.8|82.43|146,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526196000
63cf3de4d4b356043fd985a2||106.4|99.25|106.4|73.68|133,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526180000
63cf3dd4d4b356043fd98533||103.2|98.48|103.2|77.58|129,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526164000
63cf3dc3d4b356043fd984cc||96.8|95.31|96.8|61.54|121,0,0,0|time|15|-1|1|15|0|1.07|false|false|english|none|normal|false|false|false||1674526147000
63cf3d92d4b356043fd98377||96|94.74|104|81.19|120,3,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526098000
63cf3d82d4b356043fd98306||108|99.27|108|79.28|135,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526082000
63cf3d71d4b356043fd98298||102.4|96.32|108|78.89|128,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674526065000
63cf3d61d4b356043fd9822c||93.6|94.57|100|69.44|117,2,0,0|time|15|-1|2|15|0|7.98|false|false|english|none|normal|false|false|false||1674526049000
63cf3c8ed4b356043fd97c3a||104.8|96.43|110.4|82.21|131,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674525838000
63cf3c7dd4b356043fd97bcb||102.4|93.79|116|83.68|128,6,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674525821000
63cf3c6dd4b356043fd97b61||107.2|91.61|124|80.75|134,8,1,1|time|15|-1|1|15|0|0.72|false|false|english|none|normal|false|false|false||1674525805000
63cf3c4ad4b356043fd97a92||101.6|94.2|107.2|74.84|127,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674525770000
63ce7b6a5ee1013d2ceb5183||107.2|100|107.2|82.43|134,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674476394000
63ce7b595ee1013d2ceb50f2||81.6|86.82|100.8|73.22|102,9,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674476377000
63ce7b465ee1013d2ceb5066||86.4|90.77|104.8|75.55|108,8,2,0|time|15|-1|4|15|0|19.49|false|false|english|none|normal|false|false|false||1674476358000
63ce7ac55ee1013d2ceb4c79||83.14|93.55|99.13|73.33|104,4,1,1|time|15|-1|2|15.01|0|15|false|false|english|none|normal|false|false|false||1674476229000
63ce4a7b5ee1013d2c9f1dd5||73.6|82.31|104|72.16|92,14,2,2|time|15|-1|5|15|0|33.33|false|false|english|none|normal|false|false|false||1674463867000
63ce4a3d5ee1013d2c9f1c3b||110.4|96.6|116.8|80.93|138,3,0,1|time|15|-1|1|15|0|1.76|false|false|english|none|normal|false|false|false||1674463805000
63ce4a2a5ee1013d2c9f1bb2||100.8|93.15|116.8|77.04|126,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674463786000
63ce4a1a5ee1013d2c9f1b50||93.6|86.9|116|82.83|117,11,4,0|time|15|-1|3|15|0|17.5|false|false|english|none|normal|false|false|false||1674463770000
63ce49f55ee1013d2c9f1a68||104|96.4|109.6|77.9|130,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674463733000
63ce49e55ee1013d2c9f19f2||105.6|94.56|116.8|83.67|132,4,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674463717000
63ce49d45ee1013d2c9f1997||97.53|94.85|108.73|81.78|122,4,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674463700000
63ce49c45ee1013d2c9f192a||100.8|93.57|112|83.1|126,3,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674463684000
63ce49b45ee1013d2c9f18c4||89.6|88.28|115.2|78.08|112,9,3,0|time|15|-1|2|15|0|4.56|false|false|english|none|normal|false|false|false||1674463668000
63cdf5ad5ee1013d2c1cbb22||97.6|97.66|101.6|79.1|122,1,0,1|time|15|-1|1|15|0|6.9|false|false|english|none|normal|false|false|false||1674442157000
63cdf5955ee1013d2c1cba97||96|99.17|96|82.2|120,0,0,0|time|15|-1|6|15|0|49.16|false|false|english|none|normal|false|false|false||1674442133000
63cdf54e5ee1013d2c1cb8b8||80|88.89|100.8|85.71|100,8,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674442062000
63cdf53e5ee1013d2c1cb84b||90.4|94.31|98.4|81.53|113,5,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674442046000
63cdf52d5ee1013d2c1cb7da||67.2|89.81|86.4|78.36|84,6,1,3|time|15|-1|1|15|0|2.94|false|false|english|none|normal|false|false|false||1674442029000
63ca5b255ee1013d2c883ddc||98.4|99.21|101.6|81.27|123,0,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674205989000
63ca5b105ee1013d2c883d51||96.8|96.9|102.4|82.6|121,1,1,0|time|15|-1|2|15|0|0.82|false|false|english|none|normal|false|false|false||1674205968000
63ca592d5ee1013d2c882ef2||81.6|89.47|104.8|82.11|102,6,2,2|time|15|-1|1|15|0|11.77|false|false|english|none|normal|false|false|false||1674205485000
63c938cf5ee1013d2cc9f529||96.8|94.12|107.2|69.47|121,3,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131663000
63c938be5ee1013d2cc9f4a3||103.2|92.41|116|81.24|129,7,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131646000
63c938ae5ee1013d2cc9f404||98.4|90.85|112|78.92|123,6,1,3|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131630000
63c9389e5ee1013d2cc9f376||108.8|97.87|112.8|76.44|136,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131614000
63c9388d5ee1013d2cc9f2e5||88|90.48|93.6|62.67|110,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131597000
63c9387d5ee1013d2cc9f25f||99.93|98.43|99.93|73.11|125,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674131581000
63c938695ee1013d2cc9f1c9||87.2|92|97.6|69.75|109,4,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131561000
63c938595ee1013d2cc9f124||99.2|96.27|107.2|76.71|124,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131545000
63c938495ee1013d2cc9f0bc||94.4|90.51|103.2|63.18|118,3,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131529000
63c938385ee1013d2cc9f025||107.2|95.86|113.6|78.74|134,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131512000
63c938175ee1013d2cc9ef15||96.74|92.36|115.12|88.72|121,5,2,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674131479000
63c938075ee1013d2cc9ee8c||97.6|96.92|103.2|77.84|122,1,1,0|time|15|-1|1|15|0|9.54|false|false|english|none|normal|false|false|false||1674131463000
63c937ec5ee1013d2cc9edc2||92|95.38|104|81.32|115,4,0,0|time|15|-1|1|15|0|9.08|false|false|english|none|normal|false|false|false||1674131436000
63c937d15ee1013d2cc9ecd0||93.6|95.9|93.6|73.11|117,0,0,0|time|15|-1|1|15|0|5.03|false|false|english|none|normal|false|false|false||1674131409000
63c937ba5ee1013d2cc7443e||97.53|97.6|97.53|75.34|122,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674131386000
63c937a95ee1013d2cc49b3d||94.4|94.66|102.4|71.2|118,4,0,2|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131369000
