StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03014U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03014X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030150,19000,4,47380,2.54,2.54,2.48,2.49,0.1,2023-02-01
030151,268000,20,527860,1.92,2.04,1.92,1.98,0.11,2023-02-01
030152,332000,18,702320,2.06,2.15,2.06,2.12,0.06,2023-02-01
030153,208000,6,137460,0.66,0.7,0.65,0.65,0.1,2023-02-01
030154,178000,12,105090,0.59,0.61,0.58,0.61,0.05,2023-02-01
030155,105000,11,201900,1.99,1.99,1.86,1.87,0.0,2023-02-01
030156,379000,20,261310,0.65,0.72,0.65,0.7,0.08,2023-02-01
030157,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030158,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030159,77000,13,138190,1.81,1.85,1.73,1.77,0.03,2023-02-01
03015P,120000,2,10800,0.09,0.09,0.09,0.09,-0.04,2023-02-01
03015U,48000,7,47820,0.97,1.04,0.97,1.0,-0.01,2023-02-01
03015X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030160,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030161,347000,17,238100,0.66,0.73,0.66,0.73,0.08,2023-02-01
030162,682000,15,590420,0.85,0.88,0.85,0.86,0.03,2023-02-01
030163,391000,13,258590,0.65,0.69,0.65,0.66,0.03,2023-02-01
030164,22000,3,41840,2.13,2.13,1.89,1.89,-0.2,2023-02-01
030165,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030166,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030167,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030168,76000,16,193360,2.68,2.85,2.17,2.4,0.16,2023-02-01
030169,45000,6,250550,5.65,5.65,5.55,5.65,0.05,2023-02-01
03016P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03016U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03016X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030170,52000,6,26080,0.51,0.51,0.48,0.48,-0.01,2023-02-01
030171,13000,2,4420,0.34,0.34,0.34,0.34,-0.02,2023-02-01
030172,25000,2,56500,2.26,2.26,2.26,2.26,0.04,2023-02-01
030173,75000,11,253590,3.65,3.65,3.31,3.31,-0.08,2023-02-01
030174,52000,10,136310,2.77,2.77,2.55,2.56,-0.01,2023-02-01
030175,168000,7,393790,2.27,2.38,2.27,2.31,0.19,2023-02-01
030176,154000,19,235690,1.47,1.61,1.47,1.54,0.12,2023-02-01
030177,2000,2,1840,0.91,0.93,0.91,0.93,0.0,2023-02-01
030178,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030179,67000,3,126630,1.89,1.89,1.89,1.89,0.16,2023-02-01
03017P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03017U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03017X,69000,9,603200,8.75,8.75,8.7,8.7,-0.1,2023-02-01
030180,1000,1,740,0.74,0.74,0.74,0.74,0.04,2023-02-01
030181,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030182,135000,6,204160,1.34,1.62,1.34,1.52,0.29,2023-02-01
030183,26000,4,16260,0.6,0.63,0.6,0.6,0.06,2023-02-01
030184,50000,4,24700,0.49,0.5,0.49,0.49,0.06,2023-02-01
030185,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030186,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030187,78000,6,141870,1.88,1.88,1.78,1.78,-0.03,2023-02-01
030188,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030189,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03018P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03018U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030190,1000,1,320,0.32,0.32,0.32,0.32,-0.02,2023-02-01
030191,117000,5,153560,1.18,1.35,1.18,1.35,0.26,2023-02-01
030192,6000,2,6620,1.11,1.11,1.09,1.09,0.0,2023-02-01
030193,49000,5,129310,2.38,2.73,2.38,2.73,0.9,2023-02-01
030194,30000,1,30300,1.01,1.01,1.01,1.01,0.07,2023-02-01
030195,53000,3,67450,1.22,1.29,1.22,1.29,-0.13,2023-02-01
030196,28000,6,69490,2.58,2.58,2.47,2.47,0.0,2023-02-01
030197,684000,19,828200,1.16,1.29,1.14,1.19,0.02,2023-02-01
030198,142000,5,228810,1.62,1.62,1.6,1.6,-0.13,2023-02-01
030199,126000,6,195970,1.53,1.58,1.53,1.57,-0.04,2023-02-01
03019P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03019U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03019X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030200,232000,8,570010,2.44,2.51,2.41,2.41,-0.02,2023-02-01
030201,42000,3,21000,0.5,0.5,0.5,0.5,-0.01,2023-02-01
030202,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030203,545000,15,719320,1.39,1.39,1.27,1.27,0.0,2023-02-01
030204,34000,6,61260,1.83,1.83,1.7,1.7,0.24,2023-02-01
030205,470000,9,347800,0.74,0.74,0.74,0.74,0.06,2023-02-01
030206,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030207,133000,13,926500,6.9,7.55,6.7,6.85,0.3,2023-02-01
030208,805000,29,3740520,4.47,4.93,4.47,4.92,0.52,2023-02-01
030209,490000,16,583910,1.18,1.36,1.14,1.36,0.22,2023-02-01
03020P,71000,5,23850,0.33,0.35,0.33,0.35,0.02,2023-02-01
03020U,102000,13,179540,1.74,1.8,1.73,1.76,-0.05,2023-02-01
03020X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030210,320000,5,327130,1.06,1.06,1.01,1.02,-0.03,2023-02-01
030211,10000,4,63500,6.3,6.7,6.25,6.7,0.65,2023-02-01
030212,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030213,357000,18,443000,1.22,1.3,1.22,1.23,0.01,2023-02-01
030214,1997000,6,4108840,2.09,2.09,2.04,2.07,0.04,2023-02-01
030215,110000,3,242300,2.28,2.28,2.19,2.2,0.14,2023-02-01
030216,132000,3,88170,0.67,0.67,0.66,0.67,0.0,2023-02-01
030217,54000,3,97740,1.81,1.81,1.81,1.81,0.0,2023-02-01
030218,27000,9,85610,3.32,3.34,2.94,3.0,0.05,2023-02-01
030219,82000,8,54160,0.66,0.69,0.6,0.6,0.0,2023-02-01
03021P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03021U,21000,3,36950,1.75,1.77,1.75,1.77,-0.03,2023-02-01
030220,128000,12,168860,1.39,1.39,1.27,1.39,0.12,2023-02-01
030221,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030222,198000,23,449520,1.95,2.88,1.95,2.75,1.23,2023-02-01
030223,510000,11,626640,1.12,1.3,1.12,1.3,0.19,2023-02-01
030224,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030225,193000,16,205790,1.11,1.11,1.05,1.07,0.09,2023-02-01
030226,539000,12,1032900,2.1,2.12,1.82,1.87,-0.24,2023-02-01
030227,316000,16,2248300,6.9,7.4,6.9,7.35,1.3,2023-02-01
030228,20000,3,15870,0.79,0.86,0.79,0.86,0.0,2023-02-01
030229,246000,6,185240,0.78,0.78,0.75,0.75,-0.01,2023-02-01
03022P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03022U,17000,8,29200,1.68,1.74,1.67,1.71,0.03,2023-02-01
03022X,1000,1,26300,26.3,26.3,26.3,26.3,0.1,2023-02-01
030230,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030231,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030232,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030233,63000,5,132080,1.86,2.19,1.86,2.19,0.52,2023-02-01
030234,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030235,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030236,55000,2,96250,1.75,1.75,1.75,1.75,0.13,2023-02-01
030237,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030238,161000,5,342290,2.15,2.16,2.07,2.16,0.1,2023-02-01
030239,55000,2,38750,0.7,0.75,0.7,0.75,0.08,2023-02-01
03023P,9000,1,10080,1.12,1.12,1.12,1.12,-0.1,2023-02-01
03023U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030240,312000,17,1231230,4.4,4.51,3.78,3.99,-0.15,2023-02-01
030241,8000,5,15460,1.97,1.98,1.9,1.98,0.06,2023-02-01
030242,5000,1,10300,2.06,2.06,2.06,2.06,-0.07,2023-02-01
030243,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030244,20000,1,43800,2.19,2.19,2.19,2.19,0.0,2023-02-01
030245,1000,1,2300,2.3,2.3,2.3,2.3,0.0,2023-02-01
030246,3000,3,10510,3.53,3.54,3.44,3.44,-0.22,2023-02-01
030247,77000,5,252960,3.25,3.38,3.25,3.37,-0.11,2023-02-01
030248,1000,1,1050,1.05,1.05,1.05,1.05,0.0,2023-02-01
030249,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03024P,10000,1,19100,1.91,1.91,1.91,1.91,0.12,2023-02-01
03024U,590000,8,177400,0.3,0.32,0.3,0.3,-0.01,2023-02-01
030250,282000,24,928180,3.25,3.41,3.21,3.36,0.01,2023-02-01
030251,163000,9,528290,3.27,3.27,3.18,3.26,0.0,2023-02-01
030252,96000,10,326220,3.34,3.45,3.3,3.45,0.07,2023-02-01
030253,287000,18,754820,2.87,2.93,2.49,2.74,0.05,2023-02-01
030254,475000,29,508960,1.04,1.16,1.02,1.16,0.14,2023-02-01
030255,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030256,4000,2,5530,1.39,1.39,1.36,1.36,0.01,2023-02-01
030257,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030258,355000,6,176050,0.49,0.5,0.47,0.49,0.02,2023-02-01
030259,222000,9,500220,1.98,2.35,1.98,2.28,0.52,2023-02-01
03025P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03025U,11000,2,5940,0.54,0.54,0.54,0.54,0.0,2023-02-01
030260,111000,5,268710,2.41,2.46,2.41,2.45,0.38,2023-02-01
030261,366000,11,685250,1.91,1.94,1.84,1.92,0.07,2023-02-01
030262,152000,2,180840,1.17,1.19,1.17,1.19,0.15,2023-02-01
030263,390000,13,560090,1.44,1.5,1.38,1.49,0.1,2023-02-01
030264,196000,7,188520,0.95,1.05,0.95,1.03,0.11,2023-02-01
030265,256000,5,182140,0.67,0.75,0.67,0.75,0.09,2023-02-01
030266,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030267,347000,21,548730,1.53,1.65,1.49,1.63,0.15,2023-02-01
030268,142000,4,301160,2.14,2.14,2.1,2.12,-0.06,2023-02-01
030269,311000,10,152610,0.49,0.54,0.47,0.54,0.09,2023-02-01
03026P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03026U,10000,1,9200,0.92,0.92,0.92,0.92,-0.04,2023-02-01
03026X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030270,385000,19,461890,1.04,1.32,1.04,1.32,0.44,2023-02-01
030271,238000,11,387490,1.61,1.67,1.56,1.62,0.07,2023-02-01
030272,179000,7,155210,0.91,0.93,0.85,0.91,0.19,2023-02-01
030273,103000,2,77950,0.82,0.82,0.75,0.75,0.0,2023-02-01
030274,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030275,246000,33,639990,2.46,2.77,2.45,2.74,0.14,2023-02-01
030276,197000,8,75490,0.37,0.43,0.37,0.42,0.06,2023-02-01
030277,622000,20,493130,0.81,0.81,0.76,0.78,0.0,2023-02-01
030278,84000,16,107930,1.3,1.34,1.24,1.27,0.01,2023-02-01
030279,85000,2,91800,1.08,1.08,1.08,1.08,0.01,2023-02-01
03027P,1871000,29,788410,0.44,0.45,0.41,0.41,-0.06,2023-02-01
03027U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03027X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030280,381000,7,687800,1.8,1.82,1.8,1.8,-0.03,2023-02-01
030281,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030282,156000,4,71520,0.45,0.48,0.45,0.48,0.1,2023-02-01
030283,11000,1,7150,0.65,0.65,0.65,0.65,0.01,2023-02-01
030284,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030285,170000,6,90400,0.53,0.54,0.52,0.52,0.0,2023-02-01
030286,256000,16,235020,0.92,0.95,0.89,0.89,-0.01,2023-02-01
030287,259000,12,264230,1.04,1.04,0.95,0.96,-0.03,2023-02-01
030288,1000,1,280,0.28,0.28,0.28,0.28,-0.01,2023-02-01
030289,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03028P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03028U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03028X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030290,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030291,30000,4,62800,2.25,2.25,2.0,2.02,-0.16,2023-02-01
030292,25000,9,67900,2.77,2.84,2.26,2.53,0.05,2023-02-01
030293,65000,5,90550,1.4,1.4,1.39,1.39,0.14,2023-02-01
030294,56000,8,48170,0.85,0.88,0.85,0.86,0.15,2023-02-01
030295,84000,5,61940,0.79,0.79,0.73,0.74,-0.08,2023-02-01
030296,67000,4,122120,1.84,1.84,1.8,1.8,0.02,2023-02-01
030297,43000,7,228900,5.4,5.4,5.2,5.3,0.05,2023-02-01
030298,76000,2,357140,4.7,4.7,4.64,4.64,0.04,2023-02-01
030299,235000,2,270250,1.15,1.15,1.15,1.15,0.0,2023-02-01
03029P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03029U,15000,2,9700,0.65,0.65,0.64,0.64,0.0,2023-02-01
03029X,2000,1,53200,26.6,26.6,26.6,26.6,0.2,2023-02-01
030300,55000,5,72370,1.32,1.33,1.28,1.28,0.11,2023-02-01
030301,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030302,200000,12,305390,1.52,1.76,1.48,1.76,0.37,2023-02-01
030303,10000,1,23600,2.36,2.36,2.36,2.36,0.0,2023-02-01
030304,1000,1,1180,1.18,1.18,1.18,1.18,0.0,2023-02-01
030305,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030306,21000,3,5880,0.28,0.28,0.28,0.28,-0.01,2023-02-01
030307,46000,7,35940,0.78,0.79,0.77,0.78,0.04,2023-02-01
030308,65000,12,802200,12.0,12.8,12.0,12.8,1.1,2023-02-01
030309,33000,2,48690,1.48,1.48,1.45,1.45,0.06,2023-02-01
03030P,5000,1,3300,0.66,0.66,0.66,0.66,0.02,2023-02-01
03030U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030310,58000,13,79020,1.38,1.42,1.27,1.37,0.07,2023-02-01
030311,191000,1,129880,0.68,0.68,0.68,0.68,-0.05,2023-02-01
030312,568000,8,333530,0.59,0.6,0.58,0.6,0.01,2023-02-01
030313,6000,3,7860,1.19,1.35,1.19,1.35,0.21,2023-02-01
030314,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030315,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030316,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030317,1000,1,2180,2.18,2.18,2.18,2.18,0.02,2023-02-01
030318,76000,11,705450,9.1,9.95,9.1,9.95,0.75,2023-02-01
030319,99000,10,260150,2.58,2.7,2.58,2.7,0.29,2023-02-01
03031P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03031Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03031U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030320,18000,8,56560,3.17,3.27,2.82,3.09,0.13,2023-02-01
030321,89000,10,87390,0.99,0.99,0.96,0.96,0.03,2023-02-01
030322,749000,15,829740,1.11,1.13,1.09,1.1,-0.03,2023-02-01
030323,2403000,73,2843760,1.17,1.35,1.12,1.27,0.17,2023-02-01
030324,822000,37,1148100,1.28,1.46,1.28,1.46,0.26,2023-02-01
030325,225000,12,177310,0.71,0.81,0.71,0.8,0.15,2023-02-01
030326,138000,6,108400,0.78,0.8,0.78,0.8,0.11,2023-02-01
030327,163000,7,222740,1.34,1.4,1.34,1.4,0.14,2023-02-01
030328,96000,8,78170,0.78,0.83,0.78,0.83,0.08,2023-02-01
030329,85000,5,154900,1.85,1.85,1.67,1.85,0.03,2023-02-01
03032P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03032Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03032U,30000,1,22800,0.76,0.76,0.76,0.76,-0.02,2023-02-01
030330,228000,4,243940,1.02,1.09,1.02,1.07,0.13,2023-02-01
030331,139000,3,72410,0.5,0.53,0.49,0.53,0.12,2023-02-01
030332,146000,10,183140,1.23,1.3,1.19,1.3,0.12,2023-02-01
030333,15000,2,26750,1.75,1.85,1.75,1.85,0.0,2023-02-01
030334,480000,11,519630,1.04,1.23,1.0,1.12,0.15,2023-02-01
030335,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030336,29000,3,29280,0.94,1.02,0.94,1.02,0.15,2023-02-01
030337,162000,6,200710,1.22,1.32,1.22,1.32,0.17,2023-02-01
030338,96000,5,245800,2.03,2.74,2.03,2.74,0.69,2023-02-01
030339,178000,19,876120,4.98,5.35,4.82,5.35,0.52,2023-02-01
03033P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03033Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03033U,55000,2,68750,1.25,1.25,1.25,1.25,-0.09,2023-02-01
030340,1002000,15,1130170,1.1,1.16,1.1,1.14,0.11,2023-02-01
030341,397000,9,329800,0.84,0.85,0.81,0.81,-0.03,2023-02-01
030342,634000,14,197100,0.25,0.34,0.25,0.32,0.06,2023-02-01
030343,123000,5,119420,0.95,1.01,0.95,1.01,0.19,2023-02-01
030344,1130000,22,571940,0.48,0.56,0.48,0.53,0.12,2023-02-01
030345,243000,4,181370,0.74,0.76,0.73,0.75,-0.05,2023-02-01
030346,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030347,183000,6,238080,1.28,1.33,1.28,1.33,0.1,2023-02-01
030348,38000,3,58450,1.5,1.55,1.5,1.55,0.14,2023-02-01
030349,209000,4,192340,0.93,0.94,0.9,0.9,0.0,2023-02-01
03034P,20000,1,16000,0.8,0.8,0.8,0.8,-0.25,2023-02-01
03034Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03034U,110000,10,142150,1.29,1.31,1.29,1.3,-0.05,2023-02-01
030350,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030351,5000,5,19060,3.75,3.89,3.75,3.89,0.29,2023-02-01
030352,30000,1,12900,0.43,0.43,0.43,0.43,0.0,2023-02-01
030353,254000,9,111910,0.4,0.46,0.4,0.46,0.09,2023-02-01
030354,263000,4,201420,0.71,0.82,0.71,0.82,0.13,2023-02-01
030355,184000,5,145250,0.8,0.8,0.74,0.8,-0.02,2023-02-01
030356,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030357,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030358,74000,5,103880,1.43,1.43,1.33,1.33,-0.17,2023-02-01
030359,5000,1,4000,0.8,0.8,0.8,0.8,-0.02,2023-02-01
03035P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03035U,63000,5,26660,0.42,0.43,0.42,0.42,-0.02,2023-02-01
03035X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030360,669000,16,489520,0.76,0.76,0.72,0.73,0.0,2023-02-01
030361,11000,1,23320,2.12,2.12,2.12,2.12,-0.23,2023-02-01
030362,60000,2,38360,0.67,0.67,0.63,0.63,0.01,2023-02-01
030363,78000,7,147700,1.9,1.95,1.87,1.95,0.07,2023-02-01
030364,1000,1,1520,1.52,1.52,1.52,1.52,0.06,2023-02-01
030365,26000,3,120820,4.68,4.68,4.62,4.62,0.0,2023-02-01
030366,35000,1,75600,2.16,2.16,2.16,2.16,0.73,2023-02-01
030367,105000,12,144170,1.28,1.42,1.21,1.39,0.24,2023-02-01
030368,81000,3,71350,0.89,0.89,0.85,0.85,-0.09,2023-02-01
030369,232000,11,271660,1.12,1.26,1.11,1.26,0.23,2023-02-01
03036P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03036U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030370,45000,1,51750,1.15,1.15,1.15,1.15,0.0,2023-02-01
030371,112000,8,201430,1.8,1.83,1.68,1.74,0.06,2023-02-01
030372,19000,8,60820,3.28,3.28,3.05,3.14,0.16,2023-02-01
030373,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030374,10000,1,27000,2.7,2.7,2.7,2.7,0.44,2023-02-01
030375,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030376,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030377,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030378,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030379,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03037P,90000,3,3600,0.04,0.04,0.04,0.04,-0.01,2023-02-01
03037U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030380,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030381,1000,1,660,0.66,0.66,0.66,0.66,0.0,2023-02-01
030382,60000,2,67200,1.14,1.14,1.1,1.1,0.0,2023-02-01
030383,5000,3,23950,4.65,5.0,4.65,5.0,0.27,2023-02-01
030384,72000,7,503000,6.8,7.2,6.75,7.15,0.1,2023-02-01
030385,53000,13,144920,2.73,2.8,2.68,2.71,0.2,2023-02-01
030386,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030387,73000,5,79880,1.07,1.11,1.03,1.11,0.05,2023-02-01
030388,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030389,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03038P,53000,1,30740,0.58,0.58,0.58,0.58,0.0,2023-02-01
03038U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03038X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030390,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030391,489000,10,884200,1.69,1.93,1.69,1.9,0.21,2023-02-01
030392,97000,7,163390,1.65,1.73,1.63,1.73,0.31,2023-02-01
030393,63000,9,124280,1.8,2.01,1.8,2.01,0.4,2023-02-01
030394,48000,2,78930,1.65,1.65,1.64,1.64,0.06,2023-02-01
030395,537000,16,669790,1.22,1.39,1.15,1.36,0.17,2023-02-01
030396,644000,5,319600,0.5,0.5,0.49,0.5,-0.04,2023-02-01
030397,30000,1,14100,0.47,0.47,0.47,0.47,0.0,2023-02-01
030398,22000,2,17640,0.8,0.82,0.8,0.82,0.0,2023-02-01
030399,2000,1,2100,1.05,1.05,1.05,1.05,0.0,2023-02-01
03039P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03039U,44000,3,26820,0.61,0.61,0.6,0.6,0.0,2023-02-01
03039X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030400,75000,5,69500,0.94,0.96,0.9,0.9,0.02,2023-02-01
030401,5000,1,5950,1.19,1.19,1.19,1.19,0.06,2023-02-01
030402,113000,10,401970,3.5,3.63,3.34,3.63,0.02,2023-02-01
030403,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030404,205000,10,700810,3.41,3.51,3.38,3.44,0.08,2023-02-01
030405,50000,3,135700,2.78,2.78,2.67,2.67,-0.18,2023-02-01
030406,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030407,232000,6,311660,1.39,1.39,1.34,1.37,0.01,2023-02-01
030408,204000,31,123380,0.61,0.62,0.58,0.62,-0.01,2023-02-01
030409,45000,6,76830,1.73,1.73,1.69,1.69,-0.03,2023-02-01
03040P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03040U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030410,154000,4,225420,1.44,1.47,1.44,1.44,0.03,2023-02-01
030411,25000,2,36150,1.45,1.45,1.43,1.43,0.25,2023-02-01
030412,10000,2,39000,3.93,3.93,3.87,3.87,0.56,2023-02-01
030413,61000,4,54140,0.85,0.94,0.85,0.94,0.11,2023-02-01
030414,166000,2,49800,0.3,0.3,0.3,0.3,0.02,2023-02-01
030415,65000,5,100650,1.44,1.63,1.44,1.63,0.26,2023-02-01
030416,311000,18,455300,1.38,1.53,1.38,1.51,0.23,2023-02-01
030417,76000,4,123160,1.6,1.63,1.6,1.63,0.19,2023-02-01
030418,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030419,351000,7,312160,0.66,1.01,0.66,1.01,0.35,2023-02-01
03041P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03041U,81000,7,40560,0.56,0.56,0.44,0.47,-0.13,2023-02-01
030420,13000,4,6470,0.48,0.5,0.48,0.5,0.04,2023-02-01
030421,134000,13,184010,1.28,1.41,1.26,1.36,0.24,2023-02-01
030422,250000,15,337290,1.27,1.4,1.23,1.36,0.26,2023-02-01
030423,150000,3,284100,1.91,1.91,1.87,1.87,0.07,2023-02-01
030424,22000,3,33380,1.54,1.54,1.51,1.52,0.04,2023-02-01
030425,18000,10,34440,1.94,1.94,1.86,1.89,0.07,2023-02-01
030426,264000,15,449220,1.7,1.73,1.68,1.71,0.08,2023-02-01
030427,41000,6,26200,0.65,0.65,0.61,0.61,-0.04,2023-02-01
030428,18000,5,164850,9.5,9.5,8.55,8.75,1.35,2023-02-01
030429,101000,4,314430,3.08,3.23,3.08,3.23,0.1,2023-02-01
03042P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03042U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030430,4000,4,6870,1.68,1.76,1.68,1.68,0.11,2023-02-01
030431,76000,6,92220,1.18,1.24,1.17,1.24,-0.1,2023-02-01
030432,157000,22,430300,2.94,2.94,2.51,2.86,-0.09,2023-02-01
030433,10000,1,12400,1.24,1.24,1.24,1.24,-0.03,2023-02-01
030434,96000,3,96330,1.01,1.01,0.98,0.98,-0.08,2023-02-01
030435,5000,1,7100,1.42,1.42,1.42,1.42,0.0,2023-02-01
030436,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030437,71000,6,127410,1.82,1.84,1.69,1.71,-0.13,2023-02-01
030438,468000,33,846800,1.56,1.97,1.56,1.97,0.0,2023-02-01
030439,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03043P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03043U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
030440,676000,26,1370410,1.99,2.08,1.95,2.06,-0.02,2023-02-01
030441,87000,7,75920,0.86,0.9,0.86,0.86,0.01,2023-02-01
